transaction_id,user_id,user_name,timestamp,amount,merchant_name,merchant_category,recipient_name,recipient_type,payment_method,device_id,device_type,city,state,country,latitude,longitude,account_age_days,balance_before,balance_after,hour_of_day,day_of_week,is_weekend,is_salary_period,recipient_frequency_score,merchant_frequency_score,days_since_recipient_seen,device_familiarity,location_familiarity
TXN0002219,U002,Pranav Chopade,2024-06-23 14:12:37,5959.51,Swiggy,Food Delivery,Swiggy,merchant,Credit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.522887,73.861615,1374,69452.68,63493.17,14,Sunday,1,0,0.000,0.914,0,1.0,1.0
TXN0003072,U003,Farhan Farooqui,2024-01-17 11:26:22,416.06,Medical Stores,Pharmacy,Medical Stores,merchant,Net Banking,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.080680,72.876098,2816,1111.49,695.43,11,Wednesday,0,0,0.000,0.770,0,1.0,1.0
TXN0000018,U001,Chirayu Mahajan,2024-01-05 20:52:41,232.75,Google Play,Gaming,Google Play,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.262502,77.414155,544,3994.94,3762.19,20,Friday,0,1,0.000,0.770,0,1.0,1.0
TXN0001476,U001,Chirayu Mahajan,2024-12-23 18:56:45,2338.32,Swiggy,Food Delivery,Swiggy,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.255846,77.413599,897,4935.93,2597.61,18,Monday,0,0,0.000,0.931,0,1.0,1.0
TXN0004768,U004,Mehul Patil,2024-03-02 18:37:30,654.73,Swiggy,Food Delivery,Swiggy,merchant,Google Pay,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.149226,79.087367,361,2406.85,1752.12,18,Saturday,1,1,0.000,0.896,0,1.0,1.0
TXN0002660,U002,Pranav Chopade,2024-10-10 19:08:18,3228.29,HP Petrol Pump,Fuel,HP Petrol Pump,merchant,UPI,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.521076,73.851795,1483,22105.50,18877.21,19,Thursday,0,0,0.000,0.833,0,1.0,1.0
TXN0000339,U001,Chirayu Mahajan,2024-03-24 22:56:57,339.42,Amazon,E-Commerce,Amazon,merchant,Credit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.257703,77.409821,623,3244.78,2905.36,22,Sunday,1,0,0.000,0.876,0,1.0,1.0
TXN0002942,U002,Pranav Chopade,2024-12-15 10:43:20,2467.83,Flipkart,E-Commerce,Flipkart,merchant,UPI,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.515489,73.861625,1549,21481.34,19013.51,10,Sunday,1,0,0.000,0.829,0,1.0,1.0
TXN0000773,U001,Chirayu Mahajan,2024-07-08 22:24:27,174.23,Steam,Gaming,Steam,merchant,Credit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.264351,77.408773,729,2372.98,2198.75,22,Monday,0,0,0.000,0.766,0,1.0,1.0
TXN0003006,U003,Farhan Farooqui,2024-01-01 08:16:33,851.27,Water Board,Utility,Water Board,merchant,Debit Card,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.077599,72.879601,2800,62000.00,61148.73,8,Monday,0,1,0.000,0.871,0,1.0,1.0
TXN0005695,U004,Mehul Patil,2024-10-18 20:24:23,979.06,Google Play,Gaming,Google Play,merchant,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.147542,79.088024,591,6077.01,5097.95,20,Friday,0,0,0.000,0.800,0,1.0,1.0
TXN0001226,U001,Chirayu Mahajan,2024-10-27 10:43:04,983.04,Zomato,Food Delivery,Zomato,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.258604,77.409035,840,1537.31,554.27,10,Sunday,1,0,0.000,0.847,0,1.0,1.0
TXN0005215,U004,Mehul Patil,2024-06-18 19:49:45,199.00,Mobile Recharge,Telecom,Mobile Recharge,merchant,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.144201,79.086150,469,1644.41,1445.41,19,Tuesday,0,0,0.000,0.853,0,1.0,1.0
TXN0000938,U001,Chirayu Mahajan,2024-08-18 12:08:39,2256.44,BookMyShow,Entertainment,BookMyShow,merchant,Credit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.260333,77.413256,770,4635.77,2379.33,12,Sunday,1,0,0.000,0.637,0,1.0,1.0
TXN0002381,U002,Pranav Chopade,2024-08-04 15:21:35,2582.32,P2P Transfer,Transfer,Chirayu Mahajan,individual,Credit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.515632,73.853550,1416,18013.39,15431.07,15,Sunday,1,1,0.794,0.680,21,1.0,1.0
TXN0005450,U004,Mehul Patil,2024-08-13 20:46:58,128.71,Swiggy,Food Delivery,Swiggy,merchant,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.142129,79.092493,525,1615.41,1486.70,20,Tuesday,0,0,0.000,0.865,0,1.0,1.0
TXN0004118,U003,Farhan Farooqui,2024-09-27 11:43:21,1409.71,Apollo Pharmacy,Pharmacy,Apollo Pharmacy,merchant,Debit Card,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.078852,72.879926,3070,5009.71,3600.00,11,Friday,0,0,0.000,0.809,0,1.0,1.0
TXN0002937,U002,Pranav Chopade,2024-12-14 10:32:19,3054.00,Amazon,E-Commerce,Amazon,merchant,UPI,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.519099,73.853483,1548,32241.96,29187.96,10,Saturday,1,0,0.000,0.827,0,1.0,1.0
TXN0005608,U004,Mehul Patil,2024-09-20 22:36:39,683.05,Zomato,Food Delivery,Zomato,merchant,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.144945,79.088953,563,5802.68,5119.63,22,Friday,0,0,0.000,0.911,0,1.0,1.0
TXN0002622,U002,Pranav Chopade,2024-10-03 08:36:30,3262.23,Indian Oil,Fuel,Indian Oil,merchant,Credit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.520013,73.856817,1476,43488.21,40225.98,8,Thursday,0,1,0.000,0.865,0,1.0,1.0
TXN0003193,U003,Farhan Farooqui,2024-02-18 16:14:50,963.58,Electricity Board,Utility,Electricity Board,merchant,Net Banking,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.077594,72.880427,2848,4004.91,3041.33,16,Sunday,1,0,0.000,0.893,0,1.0,1.0
TXN0004789,U004,Mehul Patil,2024-03-06 12:56:29,541.37,Swiggy,Food Delivery,Swiggy,merchant,Google Pay,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.148677,79.088127,365,2274.50,1733.13,12,Wednesday,0,0,0.000,0.947,0,1.0,1.0
TXN0000457,U001,Chirayu Mahajan,2024-04-26 22:42:27,743.22,P2P Transfer,Transfer,Pranav Chopade,individual,Credit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.264203,77.413832,656,1691.08,947.86,22,Friday,0,0,0.812,0.696,0,1.0,1.0
TXN0000807,U001,Chirayu Mahajan,2024-07-18 21:08:09,833.69,Zomato,Food Delivery,Zomato,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.259197,77.413571,739,5858.73,5025.04,21,Thursday,0,0,0.000,0.835,0,1.0,1.0
TXN0004114,U003,Farhan Farooqui,2024-09-26 15:10:24,961.48,Water Board,Utility,Water Board,merchant,UPI,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.073806,72.873641,3069,3595.73,2634.25,15,Thursday,0,0,0.000,0.913,0,1.0,1.0
TXN0002304,U002,Pranav Chopade,2024-07-16 08:52:16,4671.54,Swiggy,Food Delivery,Swiggy,merchant,Credit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.519629,73.856214,1397,33103.59,28432.05,8,Tuesday,0,0,0.000,0.949,0,1.0,1.0
TXN0000757,U001,Chirayu Mahajan,2024-07-04 23:59:30,1999.41,P2P Transfer,Transfer,Mehul Patil,individual,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.263599,77.416362,725,3483.70,1484.29,23,Thursday,0,1,0.779,0.670,18,1.0,1.0
TXN0004164,U003,Farhan Farooqui,2024-10-09 16:21:57,1429.28,Reliance Fresh,Grocery,Reliance Fresh,merchant,Cash,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.079928,72.882355,3082,3242.72,1813.44,16,Wednesday,0,0,0.000,0.856,0,1.0,1.0
TXN0003685,U003,Farhan Farooqui,2024-06-20 10:29:28,1836.53,Medical Stores,Pharmacy,Medical Stores,merchant,Cash,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.071814,72.878183,2971,6276.82,4440.29,10,Thursday,0,0,0.000,0.816,0,1.0,1.0
TXN0003738,U003,Farhan Farooqui,2024-07-03 09:57:17,392.50,Reliance Fresh,Grocery,Reliance Fresh,merchant,UPI,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.075708,72.874213,2984,3505.79,3113.29,9,Wednesday,0,1,0.000,0.851,0,1.0,1.0
TXN0001987,U002,Pranav Chopade,2024-04-19 17:28:01,6349.64,P2P Transfer,Transfer,Farhan Farooqui,individual,UPI,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.524222,73.854570,1309,39394.94,33045.30,17,Friday,0,0,0.717,0.720,0,1.0,1.0
TXN0005044,U004,Mehul Patil,2024-05-07 20:16:39,507.37,BookMyShow,Entertainment,BookMyShow,merchant,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.144700,79.088359,427,5862.45,5355.08,20,Tuesday,0,0,0.000,0.601,0,1.0,1.0
TXN0000665,U001,Chirayu Mahajan,2024-06-09 16:57:44,2090.00,Steam,Gaming,Steam,merchant,Credit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.263826,77.415761,700,4677.57,2587.57,16,Sunday,1,0,0.000,0.809,0,1.0,1.0
TXN0002947,U002,Pranav Chopade,2024-12-15 20:50:16,9961.37,Zomato,Food Delivery,Zomato,merchant,Credit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.521020,73.853588,1549,72446.65,62485.28,20,Sunday,1,0,0.000,0.912,0,1.0,1.0
TXN0003052,U003,Farhan Farooqui,2024-01-13 16:00:54,631.72,Reliance Fresh,Grocery,Reliance Fresh,merchant,Cash,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.074886,72.876883,2812,8665.26,8033.54,16,Saturday,1,0,0.000,0.927,0,1.0,1.0
TXN0005802,U004,Mehul Patil,2024-11-12 17:15:24,262.47,BookMyShow,Entertainment,BookMyShow,merchant,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.143488,79.086181,616,2940.94,2678.47,17,Tuesday,0,0,0.000,0.610,0,1.0,1.0
TXN0002453,U002,Pranav Chopade,2024-08-20 19:42:01,3004.12,Amazon,E-Commerce,Amazon,merchant,UPI,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.522377,73.854777,1432,40077.76,37073.64,19,Tuesday,0,0,0.000,0.875,0,1.0,1.0
TXN0004760,U004,Mehul Patil,2024-02-29 17:49:29,199.00,Mobile Recharge,Telecom,Mobile Recharge,merchant,Google Pay,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.150243,79.087416,359,3036.12,2837.12,17,Thursday,0,0,0.000,0.891,0,1.0,1.0
TXN0003863,U003,Farhan Farooqui,2024-07-28 18:31:54,700.10,P2P Transfer,Transfer,Chirayu Mahajan,individual,Cash,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.072168,72.878984,3009,7031.43,6331.33,18,Sunday,1,0,0.805,0.695,2,1.0,1.0
TXN0003275,U003,Farhan Farooqui,2024-03-08 09:44:35,1421.84,Medical Stores,Pharmacy,Medical Stores,merchant,Cash,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.075674,72.879494,2867,5443.78,4021.94,9,Friday,0,0,0.000,0.747,0,1.0,1.0
TXN0000202,U001,Chirayu Mahajan,2024-02-21 18:12:53,269.03,P2P Transfer,Transfer,Farhan Farooqui,individual,Credit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.257088,77.412864,591,995.27,726.24,18,Wednesday,0,0,0.704,0.656,28,1.0,1.0
TXN0002818,U002,Pranav Chopade,2024-11-15 09:34:41,3955.85,Flipkart,E-Commerce,Flipkart,merchant,Debit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.522350,73.854183,1519,10836.95,6881.10,9,Friday,0,0,0.000,0.778,0,1.0,1.0
TXN0001094,U001,Chirayu Mahajan,2024-09-28 21:40:06,983.47,Amazon,E-Commerce,Amazon,merchant,Credit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.260256,77.411522,811,9670.98,8687.51,21,Saturday,1,0,0.000,0.864,0,1.0,1.0
TXN0000319,U001,Chirayu Mahajan,2024-03-20 22:34:52,1788.93,Swiggy,Food Delivery,Swiggy,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.261876,77.411890,619,4476.95,2688.02,22,Wednesday,0,0,0.000,0.892,0,1.0,1.0
TXN0005707,U004,Mehul Patil,2024-10-20 15:07:19,129.55,Zomato,Food Delivery,Zomato,merchant,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.142909,79.086052,593,1041.82,912.27,15,Sunday,1,0,0.000,0.896,0,1.0,1.0
TXN0004314,U003,Farhan Farooqui,2024-11-12 10:15:23,740.97,Medical Stores,Pharmacy,Medical Stores,merchant,UPI,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.079922,72.879195,3116,5863.79,5122.82,10,Tuesday,0,0,0.000,0.815,0,1.0,1.0
TXN0004741,U004,Mehul Patil,2024-02-25 16:39:26,1650.22,Zomato,Food Delivery,Zomato,merchant,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.145765,79.091856,355,3322.77,1672.55,16,Sunday,1,0,0.000,0.844,0,1.0,1.0
TXN0001187,U001,Chirayu Mahajan,2024-10-17 15:22:25,1066.32,Swiggy,Food Delivery,Swiggy,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.261034,77.417307,830,1793.85,727.53,15,Thursday,0,0,0.000,0.924,0,1.0,1.0
TXN0000753,U001,Chirayu Mahajan,2024-07-04 15:15:23,174.68,Amazon,E-Commerce,Amazon,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.254931,77.416305,725,6200.93,6026.25,15,Thursday,0,1,0.000,0.833,0,1.0,1.0
TXN0003516,U003,Farhan Farooqui,2024-05-09 17:32:37,1154.24,Electricity Board,Utility,Electricity Board,merchant,UPI,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.078795,72.880638,2929,6912.67,5758.43,17,Thursday,0,0,0.000,0.889,0,1.0,1.0
TXN0005300,U004,Mehul Patil,2024-07-08 22:15:41,1485.67,Swiggy,Food Delivery,Swiggy,merchant,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.141607,79.085800,489,2295.19,809.52,22,Monday,0,0,0.000,0.918,0,1.0,1.0
TXN0003612,U003,Farhan Farooqui,2024-06-01 17:54:14,5613.50,Apollo Pharmacy,Pharmacy,Apollo Pharmacy,merchant,Cash,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.080175,72.876555,2952,16670.59,11057.09,17,Saturday,1,1,0.000,0.889,0,1.0,1.0
TXN0002925,U002,Pranav Chopade,2024-12-10 20:54:01,9368.16,P2P Transfer,Transfer,Mehul Patil,individual,UPI,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.515537,73.857638,1544,60614.43,51246.27,20,Tuesday,0,0,0.792,0.737,18,1.0,1.0
TXN0003985,U003,Farhan Farooqui,2024-08-28 17:02:03,3359.34,Apollo Pharmacy,Pharmacy,Apollo Pharmacy,merchant,UPI,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.077545,72.881392,3040,9730.78,6371.44,17,Wednesday,0,0,0.000,0.885,0,1.0,1.0
TXN0002404,U002,Pranav Chopade,2024-08-10 21:47:39,3145.74,Zomato,Food Delivery,Zomato,merchant,Credit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.518578,73.851804,1422,4957.75,1812.01,21,Saturday,1,0,0.000,0.836,0,1.0,1.0
TXN0002386,U002,Pranav Chopade,2024-08-06 08:40:48,1581.96,Indian Oil,Fuel,Indian Oil,merchant,UPI,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.521246,73.854942,1418,56384.49,54802.53,8,Tuesday,0,0,0.000,0.890,0,1.0,1.0
TXN0000293,U001,Chirayu Mahajan,2024-03-13 19:48:47,1136.94,Amazon,E-Commerce,Amazon,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.257798,77.414459,612,6065.63,4928.69,19,Wednesday,0,0,0.000,0.893,0,1.0,1.0
TXN0001678,U002,Pranav Chopade,2024-02-12 19:31:17,1774.49,Amazon,E-Commerce,Amazon,merchant,Debit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.524898,73.859422,1242,33365.48,31590.99,19,Monday,0,0,0.000,0.832,0,1.0,1.0
TXN0000481,U001,Chirayu Mahajan,2024-05-01 23:21:43,1097.32,Zomato,Food Delivery,Zomato,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.260246,77.417209,661,5900.53,4803.21,23,Wednesday,0,1,0.000,0.895,0,1.0,1.0
TXN0000241,U001,Chirayu Mahajan,2024-02-29 22:30:03,996.71,Google Play,Gaming,Google Play,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.263575,77.411417,599,3420.99,2424.28,22,Thursday,0,0,0.000,0.757,0,1.0,1.0
TXN0001519,U002,Pranav Chopade,2024-01-04 21:30:48,7681.96,Swiggy,Food Delivery,Swiggy,merchant,Credit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.521345,73.857432,1203,28062.35,20380.39,21,Thursday,0,1,0.000,0.902,0,1.0,1.0
TXN0000045,U001,Chirayu Mahajan,2024-01-14 14:22:55,1616.70,Steam,Gaming,Steam,merchant,Debit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.263795,77.415033,553,5778.52,4161.82,14,Sunday,1,0,0.000,0.742,0,1.0,1.0
TXN0001751,U002,Pranav Chopade,2024-02-29 21:51:09,569.54,Amazon,E-Commerce,Amazon,merchant,UPI,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.518243,73.857817,1259,31929.02,31359.48,21,Thursday,0,0,0.000,0.869,0,1.0,1.0
TXN0001328,U001,Chirayu Mahajan,2024-11-22 16:48:27,577.50,Swiggy,Food Delivery,Swiggy,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.258808,77.413664,866,5881.22,5303.72,16,Friday,0,0,0.000,0.869,0,1.0,1.0
TXN0002633,U002,Pranav Chopade,2024-10-05 18:18:34,3394.16,HP Petrol Pump,Fuel,HP Petrol Pump,merchant,Debit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.521718,73.859347,1478,43454.86,40060.70,18,Saturday,1,1,0.000,0.782,0,1.0,1.0
TXN0004839,U004,Mehul Patil,2024-03-17 20:19:17,800.00,Google Play,Gaming,Google Play,merchant,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.149970,79.083726,376,3904.99,3104.99,20,Sunday,1,0,0.000,0.836,0,1.0,1.0
TXN0003690,U003,Farhan Farooqui,2024-06-22 19:03:49,437.83,P2P Transfer,Transfer,Pranav Chopade,individual,Debit Card,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.077125,72.877423,2973,4077.10,3639.27,19,Saturday,1,0,0.858,0.669,5,1.0,1.0
TXN0005763,U004,Mehul Patil,2024-11-02 19:46:19,380.74,Swiggy,Food Delivery,Swiggy,merchant,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.140854,79.089458,606,3293.65,2912.91,19,Saturday,1,1,0.000,0.890,0,1.0,1.0
TXN0004189,U003,Farhan Farooqui,2024-10-13 09:05:18,1674.04,Apollo Pharmacy,Pharmacy,Apollo Pharmacy,merchant,Cash,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.080751,72.875981,3086,5760.14,4086.10,9,Sunday,1,0,0.000,0.882,0,1.0,1.0
TXN0001555,U002,Pranav Chopade,2024-01-14 15:37:33,1810.01,HP Petrol Pump,Fuel,HP Petrol Pump,merchant,Debit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.516009,73.861632,1213,47013.47,45203.46,15,Sunday,1,0,0.000,0.859,0,1.0,1.0
TXN0003316,U003,Farhan Farooqui,2024-03-19 10:16:40,344.67,Apollo Pharmacy,Pharmacy,Apollo Pharmacy,merchant,UPI,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.074261,72.880024,2878,1318.96,974.29,10,Tuesday,0,0,0.000,0.897,0,1.0,1.0
TXN0004485,U003,Farhan Farooqui,2024-12-28 11:26:07,903.66,Water Board,Utility,Water Board,merchant,Net Banking,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.073116,72.882024,3162,5313.32,4409.66,11,Saturday,1,0,0.000,0.856,0,1.0,1.0
TXN0001091,U001,Chirayu Mahajan,2024-09-27 13:37:10,579.40,Amazon,E-Commerce,Amazon,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.260464,77.412508,810,2362.50,1783.10,13,Friday,0,0,0.000,0.876,0,1.0,1.0
TXN0003500,U003,Farhan Farooqui,2024-05-03 17:23:06,603.03,Electricity Board,Utility,Electricity Board,merchant,Net Banking,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.079932,72.880573,2923,4625.95,4022.92,17,Friday,0,1,0.000,0.954,0,1.0,1.0
TXN0003387,U003,Farhan Farooqui,2024-04-09 18:04:33,4607.60,P2P Transfer,Transfer,Mehul Patil,individual,UPI,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.079495,72.875363,2899,13119.92,8512.32,18,Tuesday,0,0,0.789,0.651,3,1.0,1.0
TXN0003650,U003,Farhan Farooqui,2024-06-09 10:49:14,1153.85,Medical Stores,Pharmacy,Medical Stores,merchant,UPI,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.073180,72.876183,2960,3697.84,2543.99,10,Sunday,1,0,0.000,0.754,0,1.0,1.0
TXN0003140,U003,Farhan Farooqui,2024-02-05 09:20:56,683.34,Apollo Pharmacy,Pharmacy,Apollo Pharmacy,merchant,UPI,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.079872,72.875058,2835,5020.35,4337.01,9,Monday,0,1,0.000,0.888,0,1.0,1.0
TXN0000505,U001,Chirayu Mahajan,2024-05-05 18:00:44,1500.02,Steam,Gaming,Steam,merchant,Credit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.259698,77.410648,665,3409.30,1909.28,18,Sunday,1,1,0.000,0.760,0,1.0,1.0
TXN0003198,U003,Farhan Farooqui,2024-02-18 17:06:32,666.05,Water Board,Utility,Water Board,merchant,UPI,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.079975,72.877446,2848,3041.33,2375.28,17,Sunday,1,0,0.000,0.887,0,1.0,1.0
TXN0003010,U003,Farhan Farooqui,2024-01-03 15:42:36,133.87,P2P Transfer,Transfer,Mehul Patil,individual,UPI,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.075612,72.881575,2802,51813.18,51679.31,15,Wednesday,0,1,0.850,0.747,2,1.0,1.0
TXN0001912,U002,Pranav Chopade,2024-04-02 22:44:47,686.01,P2P Transfer,Transfer,Chirayu Mahajan,individual,Credit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.519284,73.851744,1292,64136.97,63450.96,22,Tuesday,0,1,0.771,0.680,9,1.0,1.0
TXN0001558,U002,Pranav Chopade,2024-01-14 18:10:33,766.73,Flipkart,E-Commerce,Flipkart,merchant,Debit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.520400,73.855619,1213,38876.94,38110.21,18,Sunday,1,0,0.000,0.848,0,1.0,1.0
TXN0003898,U003,Farhan Farooqui,2024-08-07 20:23:26,3558.55,P2P Transfer,Transfer,Pranav Chopade,individual,Net Banking,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.073131,72.874831,3019,9374.91,5816.36,20,Wednesday,0,0,0.864,0.721,3,1.0,1.0
TXN0005079,U004,Mehul Patil,2024-05-15 00:59:57,179.00,Mobile Recharge,Telecom,Mobile Recharge,merchant,Debit Card,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.143431,79.087673,435,4697.00,4518.00,0,Wednesday,0,0,0.000,0.851,0,1.0,1.0
TXN0004662,U004,Mehul Patil,2024-02-07 15:32:16,588.14,Google Play,Gaming,Google Play,merchant,Credit Card,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.149874,79.088012,337,3701.75,3113.61,15,Wednesday,0,0,0.000,0.783,0,1.0,1.0
TXN0000251,U001,Chirayu Mahajan,2024-03-02 20:40:00,878.06,Zomato,Food Delivery,Zomato,merchant,Credit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.261907,77.411788,601,4022.97,3144.91,20,Saturday,1,1,0.000,0.857,0,1.0,1.0
TXN0001430,U001,Chirayu Mahajan,2024-12-13 21:53:03,364.53,Steam,Gaming,Steam,merchant,Credit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.257734,77.409371,887,1785.54,1421.01,21,Friday,0,0,0.000,0.741,0,1.0,1.0
TXN0002167,U002,Pranav Chopade,2024-06-11 16:58:10,1503.30,MSEB,Utility,MSEB,merchant,Net Banking,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.517735,73.856790,1362,10575.06,9071.76,16,Tuesday,0,0,0.000,0.915,0,1.0,1.0
TXN0005673,U004,Mehul Patil,2024-10-10 19:21:24,1269.73,Google Play,Gaming,Google Play,merchant,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.142427,79.093018,583,6004.51,4734.78,19,Thursday,0,0,0.000,0.836,0,1.0,1.0
TXN0003910,U003,Farhan Farooqui,2024-08-09 20:36:31,2401.80,Reliance Fresh,Grocery,Reliance Fresh,merchant,Cash,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.072704,72.877619,3021,3416.33,1014.53,20,Friday,0,0,0.000,0.899,0,1.0,1.0
TXN0005507,U004,Mehul Patil,2024-08-29 19:51:02,1218.43,Swiggy,Food Delivery,Swiggy,merchant,Google Pay,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.150265,79.085235,541,4191.94,2973.51,19,Thursday,0,0,0.000,0.862,0,1.0,1.0
